Date,USAState,TotalCases,NewCases,TotalDeaths,NewDeaths,ActiveCases,Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Source
2020-04-14,"
Maryland ",9472,"
","
302 ", ,"
8,567 ",1578,50,"
53,733 ",8950,"
[1]  "
2020-04-14,"
Indiana ",8527,"
","
387 ", ,"
8,126 ",1285,58,"
46,017 ",6933,"
[1] [2]  "
2020-04-14,"
Colorado ",7941,"
","
329 ", ,"
7,496 ",1436,59,"
39,580 ",7156,"
[1]  "
2020-04-14,"
Ohio ",7280,"
","
324 ", ,"
6,836 ",625,28,"
67,874 ",5830,"
[1] [2]  "
2020-04-14,"
Virginia ",6171,"
","
154 ", ,"
5,296  ",733,18,"
42,763 ",5082,"
[1] [2]  "
2020-04-14,"
Tennessee ",5823,"
","
124 ", ,"
3,730 ",875,19,"
78,831 ",11852,"
[1] [2] [3]  "
2020-04-14,"
North Carolina ",5133,"
","
113 ", ,"
4,934 ",505,11,"
65,039 ",6404,"
[1] [2] [3]  "
2020-04-14,"
Missouri ",4714,"
","
142 ", ,"
4,388 ",774,23,"
48,803 ",8014,"
[1] [2] [3] [4] [5] [6] [7]  "
2020-04-14,"
Alabama ",3953,"
","
114 ", ,"
3,819 ",813,23,"
33,050 ",6794,"
[1]  "
2020-04-14,"
Arizona ",3806,"
","
131 ", ,"
3,635 ",548,19,"
44,096 ",6348,"
[1]  "
2020-04-14,"
Wisconsin ",3555,"
","
170 ", ,"
3,298 ",615,29,"
41,552 ",7191,"
[1] [2] [3] [4] [5] [6]  "
2020-04-14,"
South Carolina ",3553,"
","
97 ", ,"
3,456 ",717,20,"
33,872 ",6835,"
[1] [2]  "
2020-04-14,"
Rhode Island ",3251,"
","
80 ", ,"
3,161 ",3077,76,"
23,926 ",22644,"
[1] [2] [3]  "
2020-04-14,"
Nevada ",3088,"
","
130 ", ,"
1,789 ",1057,44,"
32,178 ",11009,"
[1] [2]  "
2020-04-14,"
Mississippi ",3087,"
","
111 ", ,"
2,976 ",1033,37,"
21,101 ",7060,"
[1]  "
2020-04-14,"
Utah ",2412,"
","
19 ", ,"
2,175 ",792,6,"
46,476 ",15261,"
[1]  "
2020-04-14,"
Kentucky ",2210,"
","
115 ", ,"
1,789 ",498,26,"
27,697 ",6238,"
[1]  "
2020-04-14,"
Oklahoma ",2184,"
","
108 ", ,"
1,016 ",557,28,"
28,225 ",7204,"
[1] [2]  "
2020-04-14,"
District Of Columbia ",2058,"
","
67 ", ,"
1,473 ",3007,98,"
11,518 ",16827,"
[1]  "
2020-04-14,"
Delaware ",1926,"
","
43 ", ,"
1,564 ",2028,45,"
12,869 ",13554,"
[1]  "
2020-04-14,"
Iowa ",1899,"
","
49 ", ,"
1,109 ",606,16,"
19,366 ",6182,"
[1] [2]  "
2020-04-14,"
Minnesota ",1695,"
","
79 ", ,"
707 ",307,14,"
39,241 ",7099,"
[1] [2]  "
2020-04-14,"
Oregon ",1633,"
","
55 ", ,"
1,578 ",400,13,"
31,121 ",7624,"
[1] [2]  "
2020-04-14,"
Arkansas ",1498,"
","
32 ", ,"
1,022 ",501,11,"
21,203 ",7090,"
[1]  "
2020-04-14,"
Idaho ",1464,"
","
39 ", ,"
1,401 ",867,23,"
15,398 ",9123,"
[1] [2] [3]  "
2020-04-14,"
Kansas ",1426,"
","
69 ", ,"
1,117 ",490,24,"
14,147 ",4864,"
[1] [2] [3] [4] [5] [6] [7]  "
2020-04-14,"
New Mexico ",1407,"
","
36 ", ,"
1,076 ",672,17,"
32,850 ",15699,"
[1]  "
2020-04-14,"
New Hampshire ",1091,"
","
27 ", ,"
815 ",812,20,"
11,847 ",8817,"
[1]  "
2020-04-14,"
South Dakota ",988,"
","
6 ", ,"
721 ",1143,7,"
9,296 ",10756,"
[1] [2]  "
2020-04-14,"
Nebraska ",901,"
","
20 ", ,"
859 ",473,11,"
11,757 ",6172,"
[1] [2]  "
2020-04-14,"
Vermont ",752,"
","
29 ", ,"
723 ",1203,46,"
10,585 ",16937,"
[1]  "
2020-04-14,"
Maine ",734,"
","
20 ", ,"
422 ",551,15,"
12,168 ",9130,"
[1] [2]  "
2020-04-14,"
West Virginia ",694,"
","
10 ", ,"
537 ",379,5,"
 17,224 ",9417,"
[1]  "
2020-04-14,"
Hawaii ",517,"
","
9 ", ,"
175 ",364,6,"
19,857 ",13964,"
[1] [2]  "
2020-04-14,"
Montana ",399,"
","
7 ", ,"
195 ",383,7,"
9,234 ",8864,"
[1] [2] [3]  "
2020-04-14,"
North Dakota ",341,"
","
9 ", ,"
194 ",453,12,"
10,916 ",14512,"
[1]  "
2020-04-14,"
Alaska ",285,"
","
9 ", ,"
 178 ",386,12,"
8,348 ",11304,"
[1]  "
2020-04-14,"
Wyoming ",282,"
","
1 ", ,"
117 ",485,2,"
6,129 ",10534,"
[1] [2]  "
2020-04-14,"
Guam ",135,"
","
5 ", ,"
64 ",,,"
605
",,"
[1]  "
2020-04-14,"
Northern Mariana Islands ",13,"
","
2 ", ,"
11 ",,,"
45
",,"
[1]  "
2020-04-14,"
Puerto Rico ",923,"
","
45  ", ,"
874 ",273,13,"
8,535
",2520,"
[1] [2] [3]  "
2020-04-14,"
United States Virgin Islands ",51,"
","
1 ", ,"
6 ",,,"
400
",,"
[1]  "
2020-04-14,"
US Military ",4769,"
","
16 ", ,"
4,127 ",,,"
",,"
[1]  "
2020-04-14,"
Navajo Nation ",838,"
+25 ","
33 ",5,"
805 ",,,"
",,"
[1]  "
2020-04-14,"
Grand Princess Ship ",103,"
","
3 ", ,"
100 ",,,"
",,"
[1]  "
2020-04-14,"
Wuhan Repatriated ",3,"
","
", ,"
3 ",,,"
3
",,"
"
2020-04-14,"
Diamond Princess Ship ",46,"
","
", ,"
46 ",,,"
46
",,"
"
2020-04-14,Total:,614246,360,26064,17,549362,1856,79,3100387,9367, 
