Date,USAState,TotalCases,NewCases,TotalDeaths,NewDeaths,ActiveCases,Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Source
2020-04-09,"
Alaska ",235,"
","
7 ", ,"
179 ",318,9,"
7,223 ",9780,"
[1]  "
2020-04-09,"
 Guam ",128,"
","
4 ", ,"
91 ",,,"
605 ",,"
[1] [2]  "
2020-04-09,"
Northern Mariana Islands ",11,"
","
2 ", ,"
9 ",,,"
45 ",,"
[1]  "
2020-04-09,"
Puerto Rico ",683,"
","
40 ", ,"
639 ",202,12,"
6,696 ",1977,"
[1]  "
2020-04-09,"
United States Virgin Islands ",43,"
","
1 ", ,"
8 ",,,"
266 ",,"
[1]  "
2020-04-09,"
US Military ",3160,"
","
8 ", ,"
2,928 ",,,"
0 ",,"
[1]  "
2020-04-09,"
Grand Princess Ship ",103,"
","
3 ", ,"
100 ",,,"
0 ",,"
[1]  "
2020-04-09,"
Wuhan Repatriated ",3,"
","
", ,"
3 ",,,"
3 ",,"
"
2020-04-09,"
Diamond Princess Ship ",46,"
","
", ,"
46 ",,,"
46 ",,"
"
2020-04-09,Total:,468895,329,16697,6,426270,1417,50,2376977,7181, 
