date,case_us,tweet_us,sentiment_us,case_AL,case_AK,case_AZ,case_AR,case_CA,case_CO,case_CT,case_DE,case_DC,case_FL,case_GA,case_HI,case_ID,case_IL,case_IN,case_IA,case_KS,case_KY,case_LA,case_ME,case_MD,case_MA,case_MI,case_MN,case_MS,case_MO,case_MT,case_NE,case_NV,case_NH,case_NJ,case_NM,case_NY,case_NC,case_ND,case_OH,case_OK,case_OR,case_PA,case_RI,case_SC,case_SD,case_TN,case_TX,case_UT,case_VT,case_VA,case_WA,case_WV,case_WI,case_WY,tweet_AL,tweet_AK,tweet_AZ,tweet_AR,tweet_CA,tweet_CO,tweet_CT,tweet_DE,tweet_DC,tweet_FL,tweet_GA,tweet_HI,tweet_ID,tweet_IL,tweet_IN,tweet_IA,tweet_KS,tweet_KY,tweet_LA,tweet_ME,tweet_MD,tweet_MA,tweet_MI,tweet_MN,tweet_MS,tweet_MO,tweet_MT,tweet_NE,tweet_NV,tweet_NH,tweet_NJ,tweet_NM,tweet_NY,tweet_NC,tweet_ND,tweet_OH,tweet_OK,tweet_OR,tweet_PA,tweet_RI,tweet_SC,tweet_SD,tweet_TN,tweet_TX,tweet_UT,tweet_VT,tweet_VA,tweet_WA,tweet_WV,tweet_WI,tweet_WY,sentiment_AL,sentiment_AK,sentiment_AZ,sentiment_AR,sentiment_CA,sentiment_CO,sentiment_CT,sentiment_DE,sentiment_DC,sentiment_FL,sentiment_GA,sentiment_HI,sentiment_ID,sentiment_IL,sentiment_IN,sentiment_IA,sentiment_KS,sentiment_KY,sentiment_LA,sentiment_ME,sentiment_MD,sentiment_MA,sentiment_MI,sentiment_MN,sentiment_MS,sentiment_MO,sentiment_MT,sentiment_NE,sentiment_NV,sentiment_NH,sentiment_NJ,sentiment_NM,sentiment_NY,sentiment_NC,sentiment_ND,sentiment_OH,sentiment_OK,sentiment_OR,sentiment_PA,sentiment_RI,sentiment_SC,sentiment_SD,sentiment_TN,sentiment_TX,sentiment_UT,sentiment_VT,sentiment_VA,sentiment_WA,sentiment_WV,sentiment_WI,sentiment_WY
2/18/20,13,3239993,0.0493755593523717,0,0,1,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19126,13485,81434,19970,528014,58085,29712,7666,8579,249237,101342,18657,15140,100145,40051,14458,18028,29899,33666,15763,56820,81106,73119,46677,14662,42422,12171,14763,41629,9521,68607,15936,238473,78342,2890,88227,27591,52508,102717,6762,31653,6894,55301,346378,19708,7179,74003,171865,10711,34263,4638,0.3969849246231156,0.4092009685230024,0.3561847988077496,0.336734693877551,0.3411163134549039,0.3462574044157243,0.35825892857142855,0.4066390041493776,0.37065637065637064,0.33393246886635,0.34442154842508094,0.3085271317829457,0.37339055793991416,0.3448160535117057,0.390325271059216,0.32432432432432434,0.3816793893129771,0.3761574074074074,0.33078393881453155,0.3263707571801567,0.3682454969979987,0.3682219419924338,0.36432637571157495,0.33497133497133497,0.40898876404494383,0.3859790491539081,0.38701298701298703,0.38443396226415094,0.34759358288770054,0.3967741935483871,0.3398419339841934,0.32009345794392524,0.35343988881167476,0.35016211208893006,0.20212765957446807,0.3383673469387755,0.34820143884892085,0.36562315416420554,0.378369384359401,0.3764705882352941,0.34906588003933137,0.3716216216216216,0.32677165354330706,0.34726143421795597,0.3654743390357698,0.3854166666666667,0.3612818261633011,0.38648443432042523,0.3466666666666667,0.37145969498910675,0.3508771929824561
2/19/20,13,3391041,0.08348339600656746,0,0,1,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20106,14095,84942,20952,550670,60735,31100,7972,9025,261537,106514,19357,15756,104389,41891,15202,18960,31235,35264,16531,59400,84678,76423,48495,15326,44554,12707,15519,43569,9987,71875,16640,249815,82174,3026,92185,28843,54960,107581,7026,33259,7308,58077,363582,20718,7625,77771,179787,11227,35843,4828,0.3816326530612245,0.38688524590163936,0.3899657924743444,0.35030549898167007,0.3656426553672316,0.37358490566037733,0.41930835734870314,0.3790849673202614,0.31390134529147984,0.3616260162601626,0.3843774168600155,0.38285714285714284,0.40584415584415584,0.3581526861451461,0.3869565217391304,0.40860215053763443,0.3969957081545064,0.38622754491017963,0.3479349186483104,0.3307291666666667,0.351937984496124,0.38353863381858905,0.37469733656174337,0.36303630363036304,0.3373493975903614,0.3883677298311445,0.4253731343283582,0.47619047619047616,0.3731958762886598,0.38626609442060084,0.3525091799265606,0.35511363636363635,0.3704813965790866,0.37004175365344466,0.35294117647058826,0.40980293077311775,0.3929712460063898,0.3727569331158238,0.3774671052631579,0.4015151515151515,0.39103362391033625,0.42995169082125606,0.3703170028818444,0.36491513601488024,0.37425742574257426,0.35874439461883406,0.3625265392781316,0.4165614743751578,0.3372093023255814,0.3556962025316456,0.3157894736842105
2/20/20,13,3504450,0.21820137731573333,0,0,1,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20734,14605,87626,21566,567223,62810,32160,8225,9358,270355,110207,20088,16292,107801,43237,15672,19640,32320,36230,17091,61307,87421,78828,50377,15850,46153,13109,16119,45155,10321,74122,17193,258261,84750,3141,95064,29711,56846,111176,7298,34329,7672,60148,375449,21563,8034,80853,187530,11496,36949,4985,0.445859872611465,0.34705882352941175,0.44113263785394935,0.3973941368078176,0.4099558992327675,0.4472289156626506,0.42547169811320756,0.48616600790513836,0.47147147147147145,0.40961669312769333,0.438126184673707,0.4582763337893297,0.46828358208955223,0.4059202813599062,0.4338781575037147,0.38085106382978723,0.4102941176470588,0.4414746543778802,0.4503105590062112,0.36428571428571427,0.4305191400104877,0.43966460080204156,0.41413721413721416,0.4314558979808714,0.44083969465648853,0.407754846779237,0.47761194029850745,0.39666666666666667,0.42686002522068095,0.39520958083832336,0.420115709835336,0.3833634719710669,0.42150130239166467,0.44642857142857145,0.391304347826087,0.43313650573115664,0.43202764976958524,0.443796394485684,0.4150208623087622,0.40441176470588236,0.44485981308411215,0.49175824175824173,0.44954128440366975,0.4329653661414005,0.40236686390532544,0.45232273838630804,0.43770279039584686,0.4273537388609066,0.45724907063197023,0.4376130198915009,0.4713375796178344
2/21/20,15,3658804,0.22920040944841077,0,0,1,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21570,15229,91360,22462,590863,65992,33590,8579,9894,281807,115519,20874,16932,112539,45127,16500,20602,33670,37666,17957,63947,91197,82652,52757,16380,48237,13759,17009,46981,10777,76932,18031,269539,88320,3269,99172,30873,59782,116324,7648,35827,8200,62764,391035,22537,8616,84807,196870,12008,38667,5155,0.40669856459330145,0.49038461538461536,0.4268880557043385,0.43080357142857145,0.4133671742808799,0.426147077309868,0.4,0.4463276836158192,0.3358208955223881,0.40237513098148797,0.44126506024096385,0.37150127226463103,0.446875,0.39932460953989024,0.4211640211640212,0.39855072463768115,0.43243243243243246,0.4740740740740741,0.43454038997214484,0.34872979214780603,0.41363636363636364,0.4337923728813559,0.428347280334728,0.43025210084033616,0.41509433962264153,0.4145873320537428,0.46153846153846156,0.47191011235955055,0.4249726177437021,0.34210526315789475,0.40711743772241993,0.37708830548926014,0.4030856534846604,0.42633053221288514,0.4375,0.41918208373904575,0.40963855421686746,0.41553133514986373,0.4222999222999223,0.4057142857142857,0.4045393858477971,0.5,0.42660550458715596,0.4397536250481201,0.40451745379876797,0.422680412371134,0.4481537683358624,0.445610278372591,0.38671875,0.4435389988358556,0.27058823529411763
2/22/20,15,3727729,0.19164309031556037,0,0,1,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22096,15546,93165,22852,602152,67322,34305,8718,10071,287248,117762,21304,17263,114549,45912,16805,21031,34398,38269,18362,64927,92745,84305,53738,16736,49318,14057,17281,47872,10939,78285,18413,274245,89959,3340,100951,31511,61077,118586,7791,36506,8373,63985,397672,23003,8902,86588,200654,12194,39420,5226,0.42775665399239543,0.41009463722397477,0.3889196675900277,0.30512820512820515,0.3774470723713349,0.38721804511278196,0.35384615384615387,0.34532374100719426,0.384180790960452,0.3639036941738651,0.4217565760142666,0.3744186046511628,0.39274924471299094,0.3686567164179104,0.3821656050955414,0.3540983606557377,0.40792540792540793,0.4217032967032967,0.38474295190713104,0.39012345679012345,0.4030612244897959,0.40310077519379844,0.37568058076225047,0.3934760448521916,0.38202247191011235,0.37465309898242366,0.4228187919463087,0.41544117647058826,0.3759820426487093,0.3333333333333333,0.3924611973392461,0.3612565445026178,0.3678283042923927,0.3984136668700427,0.2676056338028169,0.3991006183249016,0.438871473354232,0.42934362934362935,0.3885941644562334,0.3776223776223776,0.406480117820324,0.32947976878612717,0.3464373464373464,0.3929486213650746,0.37553648068669526,0.3881118881118881,0.39752947782144865,0.4056553911205074,0.3924731182795699,0.37317397078353254,0.43661971830985913
2/24/20,15,3851639,0.13211201678637718,0,0,1,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23038,16084,96413,23490,621560,70018,35445,9070,10405,297156,121816,21928,17861,118305,47444,17391,21765,35630,39445,19018,66833,95887,87399,55648,17240,51096,14513,17797,49452,11297,80905,19049,282941,92957,3430,104085,32511,63491,122312,8039,37790,8561,66191,409530,23907,9164,89474,208160,12572,40712,5414,0.43736730360934184,0.38661710037174724,0.39716748768472904,0.3730407523510972,0.3624278647980214,0.3835311572700297,0.3508771929824561,0.36363636363636365,0.3413173652694611,0.3679854662898668,0.3719782930439072,0.3782051282051282,0.3745819397993311,0.3546325878594249,0.38903394255874674,0.32764505119453924,0.3978201634877384,0.4025974025974026,0.36394557823129253,0.2865853658536585,0.3441762854144806,0.36537237428389563,0.35423400129282484,0.3842931937172775,0.40476190476190477,0.37570303712035996,0.39035087719298245,0.375968992248062,0.379746835443038,0.39664804469273746,0.34122137404580155,0.36477987421383645,0.3380864765409384,0.3682454969979987,0.4222222222222222,0.3886407147415444,0.4,0.36702568351284176,0.35319377348362857,0.41935483870967744,0.3909657320872274,0.30851063829787234,0.37080689029918407,0.38640580199021757,0.3584070796460177,0.33587786259541985,0.39015939015939016,0.38848920863309355,0.3915343915343915,0.3715170278637771,0.4148936170212766
2/25/20,15,3969748,0.12132860323938055,0,0,1,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23863,16587,99581,24268,639507,72725,36718,9378,10756,306161,125036,22521,18444,122041,49020,18050,22682,36904,40459,19690,68857,98772,90442,57506,17699,52850,15052,18335,50840,11725,83253,19737,290562,96061,3568,107425,33448,66114,126183,8272,39092,8783,68309,419994,24652,9429,92540,214925,13012,42341,5579,0.4593939393939394,0.34791252485089463,0.43308080808080807,0.4074550128534704,0.3728199699114058,0.3716291097155523,0.37941869599371564,0.42207792207792205,0.36182336182336183,0.3756801776790672,0.37515527950310557,0.31703204047217537,0.38421955403087477,0.3576017130620985,0.4098984771573604,0.37632776934749623,0.3751363140676118,0.4301412872841444,0.3796844181459566,0.35119047619047616,0.3675889328063241,0.38128249566724437,0.3897469602366086,0.3579117330462863,0.4422657952069717,0.37457240592930446,0.4267161410018553,0.3828996282527881,0.3940922190201729,0.3644859813084112,0.3530664395229983,0.33430232558139533,0.36530639023750167,0.4052835051546392,0.5072463768115942,0.3898203592814371,0.384204909284952,0.36713686618375907,0.39886334280547664,0.41201716738197425,0.4009216589861751,0.4144144144144144,0.4121813031161473,0.39908256880733944,0.41879194630872485,0.4,0.39399869536855836,0.37442719881744274,0.38181818181818183,0.41190914671577655,0.4303030303030303
2/26/20,15,4191936,0.10426305651070261,0,0,1,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25421,17453,105365,25874,671471,77861,38972,10076,11426,324499,131316,23561,19556,128851,52144,19356,24316,39232,42697,20946,72423,104292,96106,60860,18611,56408,15830,19485,53460,12537,87819,20965,305084,101561,3804,114049,35444,70706,133885,8818,41632,9079,72721,440210,26002,9979,97978,226849,13804,45281,5861,0.4159178433889602,0.3903002309468822,0.36410788381742737,0.39352428393524286,0.3801151295207108,0.3629283489096573,0.3682342502218279,0.36962750716332377,0.408955223880597,0.3516195877413022,0.37292993630573246,0.34807692307692306,0.3039568345323741,0.37856093979441996,0.3706786171574904,0.3721286370597244,0.38310893512851896,0.37199312714776633,0.3672922252010724,0.3614649681528662,0.3942793045429052,0.372463768115942,0.3859463276836158,0.3911747167561121,0.34210526315789475,0.3850477796514896,0.36503856041131105,0.37217391304347824,0.36870229007633587,0.3866995073891626,0.395970214629873,0.3811074918566775,0.3689574438782537,0.39054545454545453,0.3135593220338983,0.3695652173913043,0.3877755511022044,0.36890243902439024,0.3770449233965204,0.3772893772893773,0.35826771653543305,0.4391891891891892,0.3839528558476881,0.37346656113969134,0.3585185185185185,0.4218181818181818,0.38396469290180213,0.4042267695404227,0.4116161616161616,0.3802721088435374,0.3900709219858156
2/27/20,16,4462109,0.06032801205153737,0,0,1,0,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27198,18386,112442,27607,712467,83998,41810,10915,12014,345493,138772,24692,20752,137483,56547,20933,26367,42094,45246,22436,76888,110934,103249,65013,19715,60592,16911,20762,56548,13532,93178,22288,322388,108634,4120,122523,37673,76546,143372,9551,44399,9423,77913,464854,27685,10694,104731,240476,14839,48778,6248,0.3764772087788407,0.3461950696677385,0.34280062173237247,0.34160415464512406,0.3497414381890916,0.36141437184291997,0.32417195207892885,0.3539928486293206,0.3333333333333333,0.34500333428598645,0.3491148068669528,0.33156498673740054,0.3202341137123746,0.3493975903614458,0.3667953667953668,0.33417882054533926,0.3924914675767918,0.3438155136268344,0.3303256178893684,0.33355704697986577,0.3538633818589026,0.3464317976513098,0.3614727705445891,0.3527570431013725,0.30434782608695654,0.35492351816443596,0.3598519888991674,0.4032889584964761,0.34229274611398963,0.3678391959798995,0.3435342414629595,0.363567649281935,0.3466828478964401,0.3584052028842076,0.4525316455696203,0.35107387302336557,0.3535217586361597,0.34178082191780823,0.3599662696321282,0.3601637107776262,0.36393205637874954,0.34593023255813954,0.3470724191063174,0.3401233565979549,0.36066547831253715,0.3776223776223776,0.3367392270102177,0.37286269905334996,0.36328502415458935,0.3677437803831856,0.32299741602067183
2/28/20,16,5103277,0.09581888054300897,0,0,1,0,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31508,20940,131390,31915,818583,98594,47780,12713,13312,392963,155482,27696,24224,156915,65411,24765,30745,48396,51872,25342,86656,124908,119043,75485,22339,70476,19473,24128,64672,15858,105108,26168,360852,124580,4702,140867,43365,91934,164040,10943,50967,10193,90513,527142,32279,12482,119553,272786,16953,56902,7364,0.41438515081206495,0.3860610806577917,0.3956090352543804,0.39647168059424326,0.389875230879415,0.3891477117018361,0.3855946398659966,0.41156840934371525,0.39445300462249616,0.3978091426163893,0.4152004787552364,0.414780292942743,0.3980414746543779,0.38452037875669,0.39981949458483756,0.3935281837160752,0.4010963910461398,0.39098698825769596,0.3993359492906731,0.3977976600137646,0.3978296478296478,0.40160297695720626,0.39090793972394583,0.385790679908327,0.41539634146341464,0.3887090246863618,0.4176424668227947,0.4117647058823529,0.4113737075332349,0.3938091143594153,0.39128248113998326,0.39329896907216494,0.3742720465890183,0.4011037250721184,0.43986254295532645,0.4002398604448321,0.4111033028812368,0.40031193137509746,0.39510354170698664,0.39655172413793105,0.38550548112058464,0.4025974025974026,0.4211111111111111,0.40306319034163884,0.38528515454941226,0.40604026845637586,0.4027796518688436,0.4170844939647168,0.3859981078524125,0.3946331856228459,0.4014336917562724
2/29/20,24,6132649,0.12997244922146706,0,0,1,0,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,37908,24535,159032,38625,966406,121694,58327,15328,15346,472899,183161,31833,28858,189223,79490,30877,37779,59580,61624,30597,104524,150946,146267,92537,26268,86348,23536,29304,77230,19461,126178,31918,424560,152312,5759,172219,51907,121951,200935,13562,62160,11625,110829,620506,39626,14968,145022,327017,20977,70310,8765,0.43265625,0.4383866481223922,0.41711887707112366,0.40625931445603575,0.41015944744728494,0.4067965367965368,0.41395657532947755,0.4122370936902486,0.4631268436578171,0.42447708166533227,0.45558004263159796,0.41624365482233505,0.41022874406560206,0.4165222235978705,0.41508629874280845,0.41737565445026176,0.40958203013932326,0.41067596566523606,0.4418580803937654,0.4148430066603235,0.41968882919185135,0.42361164451954836,0.40868351454598884,0.4001876612714051,0.4296258589972003,0.41286542338709675,0.42284026581343837,0.40610510046367854,0.4240324892498806,0.4135442686650014,0.42548647365923115,0.408,0.4209675393985057,0.42456368094619934,0.40681173131504256,0.4133707578463894,0.42648091781784125,0.4623380084618716,0.4105705380132809,0.4039709812905689,0.43875636558563386,0.42527932960893855,0.42439456585942115,0.42598860374448394,0.41377432965836397,0.39662107803700725,0.42459460520632925,0.4456676070881968,0.4194831013916501,0.39454057279236276,0.4011420413990007
3/01/20,30,6486378,0.2067967285690458,0,0,1,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11,0,0,0,40319,25858,168483,41080,1015814,128944,61803,16313,15915,501945,193797,33381,30554,199893,84345,32820,40173,63005,65403,32270,110506,159076,155364,97960,27675,91832,24907,31065,81465,20735,133492,33651,446278,162175,6064,182494,55064,129862,213129,14708,66285,12054,117708,656469,42094,15845,153574,346359,22419,74652,9302,0.47781003732890914,0.4656084656084656,0.461855888265792,0.47535641547861507,0.4611196567357513,0.46248275862068966,0.4769850402761795,0.48934010152284263,0.4850615114235501,0.4695655167665083,0.4902218879277924,0.4573643410852713,0.43337264150943394,0.47497656982193065,0.4552008238928939,0.4544518785383428,0.47953216374269003,0.46335766423357666,0.49139984122783803,0.45307830245068736,0.48913406887328653,0.4751537515375154,0.4635594151918215,0.4713258344089987,0.4591329068941009,0.46808898614150257,0.4697301239970824,0.44349801249290177,0.46162927981109797,0.4599686028257457,0.47101449275362317,0.45066358915175997,0.4573625564048255,0.4732839906722093,0.42295081967213116,0.46345498783454986,0.47576813430471965,0.46113007205157375,0.45817615220600294,0.5497382198952879,0.4681212121212121,0.4825174825174825,0.4757959005669429,0.4538553513333148,0.4534035656401945,0.4732041049030787,0.4788353601496726,0.4849033192017371,0.4667128987517337,0.46890833717181024,0.4692737430167598
3/02/20,53,6575604,0.20435747427879764,0,0,1,0,21,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,18,0,0,0,40864,26162,170609,41588,1028271,130644,62695,16538,16115,509987,196417,33762,31022,202544,85505,33242,40700,63775,66431,32661,112056,161070,157439,99180,28047,93104,25173,31471,82465,21002,135489,34080,453408,164448,6143,184887,55750,131718,215886,15015,67263,12191,119432,665817,42612,16018,155545,351598,22692,75663,9410,0.46972477064220186,0.41776315789473684,0.4435559736594544,0.41929133858267714,0.44585373685478047,0.45529411764705885,0.46860986547085204,0.4533333333333333,0.415,0.4493906988311365,0.4416030534351145,0.4251968503937008,0.42094017094017094,0.44360618634477555,0.4387931034482759,0.476303317535545,0.43453510436432635,0.45064935064935063,0.45525291828793774,0.3989769820971867,0.43290322580645163,0.4353059177532598,0.4453012048192771,0.4336065573770492,0.4543010752688172,0.46855345911949686,0.4323308270676692,0.43349753694581283,0.426,0.4232209737827715,0.4521782674011017,0.4172494172494173,0.43085553997194953,0.45314562252529694,0.4050632911392405,0.44463017133305477,0.4489795918367347,0.4396551724137931,0.44541167936162496,0.4755700325732899,0.434560327198364,0.45985401459854014,0.43213457076566125,0.44405220367993153,0.43822393822393824,0.4161849710982659,0.4596651445966514,0.44474136285550675,0.4652014652014652,0.4362017804154303,0.5092592592592593
3/03/20,73,6970782,0.20317173526866378,0,0,1,0,25,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,3,0,2,0,0,0,0,0,0,0,27,0,0,0,43227,27373,180910,43545,1083442,138655,66488,17683,17003,541186,209647,35498,32833,214426,90425,35385,43148,67392,70511,34378,118977,170611,166968,104642,29512,98442,26585,33043,87044,22251,143381,36054,482703,176422,6496,196569,58829,140476,228949,16152,71604,12825,126418,704210,45099,16942,164608,377192,24017,80535,10071,0.4181125687685146,0.49380677126341865,0.4418988447723522,0.43025038323965253,0.449837777093038,0.4476345025589814,0.4437121012391247,0.44192139737991265,0.4369369369369369,0.4326100195519087,0.4459561602418745,0.4337557603686636,0.4196576477084484,0.44664197946473655,0.45,0.44750349976668224,0.44893790849673204,0.440696709980647,0.44362745098039214,0.45661036691904483,0.45051293165727496,0.46347343045802325,0.4389757582117746,0.4621017942145734,0.41911262798634813,0.4561633570625703,0.4164305949008499,0.43829516539440205,0.4457305088447259,0.44515612489991996,0.4400658895083629,0.4508611955420466,0.46294589520395973,0.49373642892934694,0.48158640226628896,0.44966615305598356,0.4345566742448847,0.4681434117378397,0.4490545816428079,0.4547053649956025,0.43284957383091455,0.46529968454258674,0.44188376753507014,0.4344281509650197,0.4652191395255328,0.487012987012987,0.4560300121372614,0.48667656481987964,0.41509433962264153,0.4447865353037767,0.4357034795763994
3/04/20,104,7345866,0.11926661761098845,0,0,1,0,35,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,11,1,0,0,0,3,0,2,0,0,0,0,0,0,0,39,0,0,0,45346,28499,190396,45829,1138541,146120,69974,18716,17786,570258,221774,37131,34531,226126,95380,37264,45441,70828,74607,35821,125625,179271,175968,109592,31047,103432,27797,34698,91566,23498,151164,37825,510316,187029,6862,207681,61875,147849,241296,17147,75647,13250,133051,741883,47646,17667,173715,400309,25440,84790,10562,0.39830108541764986,0.4280639431616341,0.3976386253426102,0.39316987740805603,0.39124122034882663,0.3985264567983925,0.41222030981067126,0.3736689254598258,0.3997445721583653,0.3765134837644469,0.3707429702317144,0.3735456215554195,0.37691401648998824,0.3792307692307692,0.38183652875882945,0.3815859499733901,0.3759267335368513,0.36554132712456344,0.359375,0.3804573804573805,0.3694344163658243,0.3975750577367205,0.38322222222222224,0.397979797979798,0.3439739413680782,0.3885771543086172,0.43564356435643564,0.3794561933534743,0.3611233967271119,0.4073777064955894,0.3773609148143389,0.4082439299830604,0.40122406113062686,0.3778636749316489,0.4098360655737705,0.3726601871850252,0.3637557452396586,0.40349925403499254,0.39361788288653116,0.4221105527638191,0.37175364828097945,0.4470588235294118,0.386250565355043,0.3581875613834842,0.3729878288182175,0.4317241379310345,0.39562973536839796,0.42756413029372325,0.37174982431482784,0.3983548766157462,0.3788187372708758
3/05/20,172,7428800,0.09916319000651119,0,0,1,0,51,0,0,0,0,3,2,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,0,23,1,0,0,0,3,0,2,0,0,1,3,0,0,0,70,0,0,0,45808,28757,192320,46260,1152258,147852,70808,18929,17931,576520,224311,37515,34842,228688,96412,37709,45949,71573,75555,36151,127051,181216,177870,110850,31366,104496,28030,35026,92646,23756,153073,38213,516122,189222,6933,210047,62550,149400,243862,17368,76510,13359,134568,750486,48199,17842,175512,405089,25717,85633,10640,0.3787878787878788,0.4496124031007752,0.35135135135135137,0.3433874709976798,0.3426405190639353,0.4006928406466513,0.3597122302158273,0.3145539906103286,0.4068965517241379,0.339188757585436,0.34095388253843123,0.3020833333333333,0.34726688102893893,0.3399687743950039,0.36724806201550386,0.36404494382022473,0.38779527559055116,0.3812080536912752,0.3059071729957806,0.3606060606060606,0.3534361851332398,0.3794344473007712,0.3811777076761304,0.38235294117647056,0.3385579937304075,0.38345864661654133,0.34334763948497854,0.34146341463414637,0.34074074074074073,0.3992248062015504,0.3782084861183866,0.3865979381443299,0.3632449190492594,0.35202918376652986,0.3380281690140845,0.3689771766694844,0.37037037037037035,0.3662153449387492,0.37918939984411537,0.33031674208144796,0.3383545770567787,0.3486238532110092,0.4001318391562294,0.3412762989654772,0.352622061482821,0.38285714285714284,0.3739565943238731,0.40146443514644353,0.34296028880866425,0.3902728351126928,0.41025641025641024
3/06/20,217,7545703,0.12027920583731816,0,0,2,0,59,3,0,0,0,3,3,0,0,5,1,0,0,1,0,0,3,6,0,1,0,0,0,1,2,2,2,0,31,2,0,0,0,3,2,2,0,0,1,4,0,0,0,78,0,0,0,46360,29103,195087,46804,1171160,150726,71951,19226,18217,584534,227561,38035,35257,232196,98067,38378,46671,72796,76704,36691,129948,184233,180617,112681,31777,105962,28369,35614,94282,24105,155412,38757,524416,192045,7030,213332,63436,151848,247793,17632,77571,13506,136663,761283,48929,18102,178245,412821,26121,86887,10762,0.3858695652173913,0.3959537572254335,0.3942898445970365,0.375,0.36832081261242194,0.4523312456506611,0.39282589676290464,0.3771043771043771,0.4195804195804196,0.3678562515597704,0.37384615384615383,0.38076923076923075,0.41204819277108434,0.37884834663626,0.3969788519637462,0.39162929745889385,0.40304709141274236,0.4145543744889616,0.37597911227154046,0.3851851851851852,0.4390749050742147,0.41498176997016906,0.3771386967601019,0.4358274167121791,0.39902676399026765,0.41268758526603,0.3864306784660767,0.38945578231292516,0.402200488997555,0.4040114613180516,0.37323642582300126,0.3786764705882353,0.38449481552929826,0.38788522848034007,0.32989690721649484,0.36773211567732117,0.3860045146726862,0.42606209150326796,0.3983719155431188,0.38636363636363635,0.3393025447690858,0.4557823129251701,0.3914081145584726,0.36473094378067983,0.410958904109589,0.3923076923076923,0.3966337358214416,0.4318416968442835,0.3787128712871287,0.3787878787878788,0.4098360655737705
